sha256,case_ratio,characters_count,under_line_count,under_line_ratio,word_count,word_len_avg,operator_count,operator_ratio,string_variables,string_len_word_avg,string_word_ratio,comment_words_count,comment_lines_count,comment_len_word_avg,comment_char_entropy,code_words_count,code_lines_count,code_len_word_avg,code_char_entropy,arithm_funcs_ratio,type_convers_funcs_ratio,text_funcs_ratio,obfuscation_funcs_ratio,high_imp_funcs_ratio,auto_funcs_ratio,open_funcs_ratio,get_funcs_ratio,proces_inters_ratio,lines_count,character_entropy,url_count,macro_size,file_size,macro_file_ratio,amount_of_files,code_files
13f2e4de2ab6f538b8e69fd73164d5da23486b66150de7d72619517aeefe300a,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,46592,0.006,1,1
8b206534e206068ac6bfe97a58585fd3944418d1c947e4c30315ba8e39321dc4,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,1604608,0,1,1
a4f6bfe9d0e84210900529e370bdc1653eb47fb277bccdc8182ef3ff0c80d6e4,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,9,4.632,0,301,41984,0.007,1,1
17fc83127563ab204985aa9066e0d33a3516227b4bf7cfbf6df5e9d235721beb,0.281,282,8,0.028,31,8.581,8,0.258,3,10.5,0.129,0,0,0,0,31,11,8.581,4.755,0,0,0,0,0.032,0.032,0,0,0.032,11,4.755,0,336,27648,0.012,1,1
93823bb9e229875da3d6402f18580f4a49e785afeed775c968a5f9fe2f4516ed,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,115200,0.002,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,18432,0.016,1,1
a9694ee5ffeb9ca475758c52deb043bbdc496da3e6d29528a687c325f5f11704,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,40448,0.007,1,1
1a68a2214ee865eced0613bbc4770b3911380121548ec3275c94c6cc07332186,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,89600,0.003,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,26112,0.011,1,1
e4c88f127b48de4f52a0356c11a35318535d0e1b901af07d0cbf8cd16b19ac78,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.65,0,0,0,0,0,0,0,0,0,8,4.65,0,300,32256,0.009,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,27136,0.011,1,1
af0443b590d41116561494a63390f845a81f0a80c427905530970958ba12fba4,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,1453056,0,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.274,268,8,0.03,29,8.655,12,0.414,2,7,0.172,0,0,0,0,29,9,8.655,4.69,0,0,0,0,0,0,0,0,0,11,4.69,0,315,24064,0.013,1,1
30a526524f6586edd59316513b5c916293110d44ab7a66f70bede16527364da7,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,139264,0.002,1,1
8bf9a2cd43e942a38906503b082a8f7ee08dadd4ed41eb16f58481f4a8f2c3ff,0.281,291,9,0.031,31,8.774,13,0.419,3,7.714,0.226,0,0,0,0,31,9,8.774,4.736,0,0,0,0,0,0,0,0,0,10,4.736,0,338,7680,0.044,2,2
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,30720,0.01,1,1
4edddec4a8bf70dda67e809e032a260651f170efc141e17c5d037f0d35a48d6e,0.269,280,9,0.032,30,8.867,8,0.267,2,16,0.067,0,0,0,0,30,11,8.867,4.656,0,0,0,0,0.033,0,0.033,0,0,12,4.656,0,335,28160,0.012,1,1
2a6a234329f99fea9e633e7f355c7b32c6e5b5b37c2f9321a9978769bb777fae,0.278,295,9,0.031,32,8.688,9,0.281,3,13.667,0.094,0,0,0,0,32,12,8.688,4.686,0,0,0,0,0.031,0.031,0,0,0,12,4.686,0,348,10752,0.032,2,2
cd52d2229e92efbe85b4fb8ade0a6a04b7419e80ecd8fe2a77cb6e02163db3f0,0.286,280,9,0.032,30,8.667,13,0.433,3,7,0.2,0,0,0,0,30,9,8.667,4.647,0,0,0,0,0,0,0,0,0,10,4.647,0,327,15360,0.021,2,2
d81fa1e515dd2d0db2f8f5d1be80555b5fb4e42cb3f1a9c0d225da13285165e4,0.293,60,2,0.033,8,6.75,1,0.125,1,0,0,0,0,0,0,8,3,6.75,4.504,0,0,0,0,0.125,0.125,0,0,0,4,4.504,0,75,73216,0.001,2,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,15360,0.02,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,17920,0.016,1,1
a2fde6b2675d50da593428add6387c08b1033bfec866f05c320cdbdcc5614824,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,67072,0.004,1,1
2994dea8baa0d696c423bad3bd0f1868df20f340e3585b1b602879b0da9a4e88,0.339,312,9,0.029,33,8.697,13,0.394,3,7.333,0.273,0,0,0,0,33,9,8.697,5.004,0,0,0,0,0,0,0,0,0,9,5.004,0,361,114688,0.003,1,1
d03554a33d788748b115f16b7ddeae3dd4ef0d8a8a41a1e76fe2152feb643f93,0.25,58,0,0,9,5.556,2,0.222,0,0,0,0,0,0,0,9,5,5.556,4.729,0,0,0,0,0,0,0,0,0,5,4.729,0,79,24576,0.003,1,1
430fe3bd194c1c8048f7c1152170599353abf19d78f831d77c61504fc0323c1d,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,120832,0.002,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,27648,0.011,1,1
a1548f32bf2e2f0e36a5a001348b47ac20600342e82f8928c83090e17254ace8,0.275,232,7,0.03,25,8.68,11,0.44,2,7.833,0.24,0,0,0,0,25,7,8.68,4.669,0,0,0,0,0,0,0,0,0,7,4.669,0,267,140800,0.002,1,1
24afefede2f88b74d8e309383b357cfa5191cfa7bb41f1ed9e842675aeec0ffa,0.313,26,1,0.038,3,7.667,1,0.333,1,7,0.333,0,0,0,0,3,1,7.667,4.181,0,0,0,0,0,0,0,0,0,1,4.181,0,31,411136,0,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,18432,0.017,1,1
79563a57d357450fd0e90f7cf1564c652930cc6c18af32cf5ded0b31bdaa524d,0.277,261,8,0.031,28,8.75,12,0.429,2,7.167,0.214,0,0,0,0,28,8,8.75,4.598,0,0,0,0,0,0,0,0,0,8,4.598,0,301,291840,0.001,1,1
e91aca91b9f8b55c238943c86b4299ca32a3091177ad0c2453a9a4c01a6d1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566144,0,1,0
1bb42f4834ed947299939c4198adfe97c4a12292bda72d0250fc92ea9edc4796,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,4995584,0,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,16384,0.018,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,31744,0.009,1,1
9f3e236aad79b01e4c1eea24c5cd235209b94fba3906a2ea4b0e48d27ea98b18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317440,0,1,0
30ab3ba264222161f322710183e4b030a42d43d67a8530b8d4760796efbe4dfe,0.273,273,9,0.033,27,9.556,9,0.333,3,13.667,0.111,0,0,0,0,27,9,9.556,4.582,0,0,0,0,0,0,0,0,0,9,4.582,0,318,301568,0.001,2,2
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,17408,0.017,1,1
6ad3cfb07207e10cace88cf32954696e802ff8e16dae066ccfb5a0496a49c414,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,221184,0.001,1,1
482efa98586eff492ac8718ec438db4bbc4bc5b882432a14a89bb7acb6a3834e,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,76288,0.004,1,1
2f7dd28d07af2332ca9b26ec6a74d7bd22bed4830dba589251cba91cec5fd02e,0.271,271,9,0.033,27,9.481,9,0.333,3,13,0.111,0,0,0,0,27,9,9.481,4.569,0,0,0,0,0,0,0,0,0,11,4.569,0,320,104448,0.003,2,2
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,17920,0.016,1,1
133eed088e6d4aacf52b6688fcf7ff56a306d35543ecf100dd7eb160bf39761f,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,7168,0.04,1,1
5a0425554caeda71cbd6636444b3ac94d499d1a56ec804ed90914274df0a6d3e,0.277,295,9,0.031,31,8.774,13,0.419,3,13.667,0.097,1,1,5,2.322,30,11,8.9,4.651,0,0,0,0,0,0,0,0,0,16,4.701,0,358,10752,0.033,2,2
988eb3da53c124b4c5b0563f2bf68b79ceb53a03b20075ffdc3a86281e695c25,0.282,292,9,0.031,31,8.871,9,0.29,3,13.667,0.097,0,0,0,0,31,11,8.871,4.671,0,0,0,0,0.032,0.032,0,0,0,14,4.671,0,349,296448,0.001,2,2
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,17408,0.017,1,1
cf6e4fa934f2111c214efa6194e047a670f072ba1e724142ee52ef35a930c104,0.24,281,8,0.028,31,8.645,9,0.29,2,16,0.065,7,1,5,4.03,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,9,4.658,0,329,101888,0.003,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,33792,0.009,1,1
e826da5ef364292f4573ebc0224b68ae58b1eff055d86042f8e13d7b9be2e176,0.456,302,8,0.026,32,8.813,16,0.5,2,7.8,0.313,0,0,0,0,32,8,8.813,4.991,0,0,0,0,0,0,0,0,0,8,4.991,0,342,68608,0.005,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,18432,0.016,1,1
a7ba18b507556a99aaf480e0338f12d1dcddcc74f598339a42dbeeb585b6d996,0.267,292,8,0.027,29,9.586,8,0.276,2,16,0.069,0,0,0,0,29,11,9.586,4.69,0,0,0,0,0.034,0.034,0,0,0,12,4.69,0,346,10752,0.032,1,1
8cd2b8559309b53241362b1261de2d1425bdf827c151b78cf3c5670360003027,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.642,0,0,0,0,0,0,0,0,0,8,4.642,0,300,173056,0.002,1,1
cfa4aab7399b6f96f4ca0d721b148f7fca9182ce76c87ccc75705f36c319c817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38912,0,2,0
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.611,0,0,0,0,0,0,0,0,0,9,4.611,0,296,93696,0.003,1,1
484896294f4e74703093af9744269dd7972045b42120eb31e6ef1071da996f8d,0.267,23,1,0.043,3,6.667,1,0.333,1,4,0.333,0,0,0,0,3,1,6.667,4.143,0,0,0,0,0,0,0,0,0,2,4.143,0,30,58368,0.001,1,1
6f8ec5700bc50ed90042c8eb8471e9cae6caec74d23b73a617fe7595b2f61d49,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,9,4.552,0,287,10240,0.028,1,1
ef2f154cc1d70568c7bdc378ed788cf047daed0eca8240f54361909f32ee83dc,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,98816,0.003,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,14848,0.021,1,1
265f7248a951ff8994d9a321a9c5dc30db1c846bd49d8a6195c40322d68312ce,0.272,291,9,0.031,31,8.774,13,0.419,3,7.714,0.226,0,0,0,0,31,9,8.774,4.679,0,0,0,0,0,0,0,0,0,10,4.679,0,338,12800,0.026,2,2
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,27648,0.011,1,1
ba28661e3feff9fb01751b0bd8f6119946fbeb0a132c6007988ac1e887587ecd,0.262,281,8,0.028,31,8.548,8,0.258,2,16,0.065,0,0,0,0,31,11,8.548,4.68,0,0,0,0,0,0,0,0,0.032,12,4.68,0,333,36352,0.009,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,17920,0.016,1,1
20246f0030f11112b216ad37e30b1e35f82ee03dae8c488c00582b397831e91c,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,9728,0.03,1,1
505238210f83c9477fdaf65ddbaaba3430f409b2a76442d8c5f9846d7165b134,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,300,202240,0.001,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.624,0,0,0,0,0,0,0,0,0,8,4.624,0,299,18944,0.016,1,1
b8d96fd8236f39a7573e51d6937349f23b5369d916bc9bb6658d5e433ca53816,0.253,299,8,0.027,35,8.029,9,0.257,3,10.25,0.114,0,0,0,0,35,12,8.029,4.732,0,0,0,0,0.029,0.029,0,0,0.029,12,4.732,0,359,42496,0.008,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,17920,0.016,1,1
607d58e9bfad2ebd773d87984c39ebae324d096a3fe65cb60b088aecaf934ed3,0.29,308,10,0.032,35,8.171,13,0.371,3,7,0.171,0,0,0,0,35,12,8.171,4.784,0,0,0,0,0.029,0.029,0,0,0,15,4.784,0,367,41984,0.009,2,2
45b8633c2d604d55226f0a38c4eca577c5814a5261606481b16eb67aea6b1956,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,16896,0.018,1,1
e52748091e1a7182b502b4b0e2f9465a4afaa67b0e74386c3f664fd20bf4a62d,0.25,70,0,0,14,4.429,0,0,2,5.5,0.286,0,0,0,0,14,6,4.429,4.226,0,0,0,0,0,0,0,0,0.143,6,4.226,0,92,376320,0,2,2
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,403456,0.001,1,1
636f8814fccbe83bb33d587dae19733f83bc81881c5cb27c422db1d46703fa37,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,270848,0.001,1,1
9e1490326ef84326c54729d0a7580fad56a6f02622f2b1cf39c11b3f6bbdba05,0.272,282,9,0.032,30,8.933,8,0.267,2,16,0.067,0,0,0,0,30,11,8.933,4.713,0,0,0,0,0.033,0,0.033,0,0.033,13,4.713,0,335,25600,0.013,1,1
cc102c0b9924f9c08f88ed79bb0fc0402d2b576e3b0d6b528d75c51dd5ec7faa,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,8,4.621,0,299,186880,0.002,1,1
3a911f05f525d14606c17ac181d3d43372f97a978aed257a14343fa898931adf,0.296,79,2,0.025,12,6.167,1,0.083,1,7,0.083,0,0,0,0,12,5,6.167,4.719,0,0,0,0,0.083,0.083,0,0,0,7,4.719,0,101,21504,0.005,1,1
3fce2dffa219fbd1d8670e89b00ae7b4476a9716e9958d96d5dc558961aff756,0.323,102,1,0.01,12,7.5,2,0.167,2,18.5,0.167,0,0,0,0,12,5,7.5,5.095,0,0,0,0,0.083,0.083,0,0,0.083,7,5.095,1,133,26112,0.005,2,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,29696,0.01,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,8,4.621,0,299,18432,0.016,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.608,0,0,0,0,0,0,0,0,0,8,4.608,0,294,17920,0.016,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,15872,0.019,1,1
b100604766434b9ed5fb9b4ec411b528b5460f8dda14fb64b70befa3fcf6a48a,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,38400,0.007,1,1
72d5b923c985e8fec769e77f769c0ce32089c4e8200b7944fadaf092a0ca4f88,0.281,291,9,0.031,31,8.774,13,0.419,3,7.714,0.226,0,0,0,0,31,9,8.774,4.693,0,0,0,0,0,0,0,0,0,9,4.693,0,336,13824,0.024,2,2
c2626d30e26044d7dcec3734549714c69920c930fc519d38e69284107cde3386,0.282,261,8,0.031,28,8.75,12,0.429,2,7.167,0.214,0,0,0,0,28,8,8.75,4.65,0,0,0,0,0,0,0,0,0,8,4.65,0,301,47616,0.006,1,1
c25152a9c58c79d59cf33a3e808b789659491c04f31f0267b040f33cddf0c870,0.277,262,8,0.031,28,8.786,12,0.429,2,7.333,0.214,0,0,0,0,28,8,8.786,4.664,0,0,0,0,0,0,0,0,0,8,4.664,0,302,34304,0.009,2,1
e16cd9281220782d56e01cabd694f90e097f322450a302ad31b22359e6f68085,0.294,293,9,0.031,29,9.379,9,0.31,3,10.4,0.172,0,0,0,0,29,9,9.379,4.69,0,0,0,0,0,0,0,0,0,9,4.69,0,342,134144,0.003,1,1
3bae3951d9f888d2f72657a59e9ebe9bb42b81492653df9ea059cbf966e5404e,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.624,0,0,0,0,0,0,0,0,0,8,4.624,0,299,31232,0.01,1,1
0e20405b14b6873db2d554b423320b4806495a630a47e5e91f4e11c5ce810531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41472,0,2,0
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,16384,0.019,1,1
5151929f18c524a2f86bb223c58c04917dee9a5b706f3c0a72a030faf4ed91ce,0.248,297,8,0.027,31,8.903,9,0.29,3,13.333,0.097,0,0,0,0,31,12,8.903,4.695,0,0,0,0,0.032,0.032,0,0,0.032,15,4.695,0,356,32256,0.011,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,8,4.621,0,299,32256,0.009,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,31232,0.01,1,1
61d24254cfe88803283354e3e98f87cb99e54ec0295b514aa954ce5553e730b9,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.626,0,0,0,0,0,0,0,0,0,8,4.626,0,300,39936,0.008,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,16384,0.018,1,1
93ace9c3ab5f95733ac1ad2c2da54159d641d53d473106e7fc97df788c9f5977,0.274,273,8,0.029,30,8.567,12,0.4,2,6.833,0.2,0,0,0,0,30,9,8.567,4.702,0,0,0,0,0,0,0,0,0,10,4.702,0,318,169984,0.002,1,1
2f7dd28d07af2332ca9b26ec6a74d7bd22bed4830dba589251cba91cec5fd02e,0.271,271,9,0.033,27,9.481,9,0.333,3,13,0.111,0,0,0,0,27,9,9.481,4.569,0,0,0,0,0,0,0,0,0,11,4.569,0,320,103936,0.003,2,2
e8ce977641ec47d6c3f3c50873596d5418a1db505a376d04dc084b1ef48347b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,44032,0.007,1,1
23f0b170035a1efd7a74ab9c3f74274685a7dbe9eaebca8a98fce5df3cd6a5c7,0.249,312,7,0.022,29,10.241,9,0.31,2,16,0.069,0,0,0,0,29,11,10.241,4.756,0,0,0,0,0.034,0.034,0,0,0,12,4.756,0,363,37888,0.01,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,32768,0.009,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,33792,0.009,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,95744,0.003,1,1
